Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path,language
,copilot,plan,11.0,0.3333,No Error & Warning,"['/Actuator/Curtain/LivingRoom/1 is turned on. || /Actuator/Curtain/Bedroom/1 is turned on.', '/Actuator/SmartTV/LivingRoom/1 is turned on.']",/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/plan/copilot_plan_11.log,ZH
,copilot,plan,8.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/plan/copilot_plan_8.log,ZH
,copilot,plan,9.0,0.3333,No Error & Warning,"['/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/Door/LivingRoom/1 is turned off.']",/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/plan/copilot_plan_9.log,ZH
,copilot,energy_control,6.0,0.0,Warning Exists,['cannot get sensor readings'],/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_6.log,ZH
,copilot,energy_control,7.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_7.log,ZH
,copilot,energy_control,5.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_5.log,ZH
,copilot,energy_control,4.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_4.log,ZH
,copilot,energy_control,1.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_1.log,ZH
,copilot,energy_control,3.0,1.0,No Error & Warning,"['does not provide main func that required, but the function works']",/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_3.log,ZH
,copilot,energy_control,2.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_2.log,ZH
,copilot,energy_control,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_15.log,ZH
,copilot,energy_control,14.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_14.log,ZH
,copilot,energy_control,16.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_16.log,ZH
,copilot,energy_control,17.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_17.log,ZH
,copilot,energy_control,13.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_13.log,ZH
,copilot,energy_control,12.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_12.log,ZH
,copilot,energy_control,10.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_10.log,ZH
,copilot,energy_control,11.0,0.0,No Error & Warning,"['/Sensor/IndoorTemperature/LivingRoom/1 reading is: || /Sensor/IndoorTemperature/Bedroom/1 reading is: || /Sensor/IndoorTemperature/Bathroom/1 reading is:', '/Actuator/Window/Bedroom/1 is turned on. || /Actuator/Window/LivingRoom/1 is turned on. || /Actuator/Window/LivingRoom/2 is turned on.']",/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_11.log,ZH
,copilot,energy_control,20.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_20.log,ZH
,copilot,energy_control,21.0,0.0,No Error & Warning,"['Set /Actuator/Light/LivingRoom/1 light brightness level to LOW', 'Set /Actuator/Light/LivingRoom/2 light brightness level to LOW', 'Set /Actuator/Light/Bedroom/1 light brightness level to LOW', 'Set /Actuator/Light/Bedroom/2 light brightness level to LOW', 'Set /Actuator/Light/Kitchen/1 light brightness level to LOW', 'Set /Actuator/Light/Bathroom/1 light brightness level to LOW', '/Actuator/Curtain/LivingRoom/1 is turned', '/Actuator/Curtain/Bedroom/1 is turned', '/Actuator/SmartSocket/LivingRoom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/2 is turned off.', '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off.', '/Actuator/SmartSocket/Kitchen/2 is turned off.', '/Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.', '/Actuator/Humidifier/LivingRoom/1 is turned off.', '/Actuator/Humidifier/Bedroom/1 is turned off.', '/Actuator/CleaningRobot/LivingRoom/1 is turned off.', '/Actuator/CleaningRobot/Bedroom/1 is turned off.', '/Actuator/MusicPlayer/LivingRoom/1 is turned off.', '/Actuator/MusicPlayer/Bedroom/1 is turned off.', '/Actuator/SmartTV/LivingRoom/1']",/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_21.log,ZH
,copilot,energy_control,23.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_23.log,ZH
,copilot,energy_control,22.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_22.log,ZH
,copilot,energy_control,26.0,0.0,Error,[],/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_26.log,ZH
,copilot,energy_control,19.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_19.log,ZH
,copilot,energy_control,25.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_25.log,ZH
,copilot,energy_control,24.0,0.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_24.log,ZH
,copilot,energy_control,18.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_18.log,ZH
,copilot,energy_control,9.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_9.log,ZH
,copilot,energy_control,8.0,0.0,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/copilot_functions/energy/copilot_energy_control_8.log,ZH
1.731077020498748e+18,ali_qwen-max-0919,plan,12.0,0.4545,No Error & Warning,"['/Actuator/MusicPlayer/LivingRoom/1 is now on. || /Actuator/MusicPlayer/Bedroom/1', '/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/Light/Bedroom/1', '/Actuator/Light/Bedroom/2', '/Actuator/Light/Kitchen/1', '/Actuator/Light/Bathroom/1']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_12_1731077020498748000.log,ZH
1.731075858460315e+18,ali_qwen-max-0919,plan,3.0,0.8889,No Error & Warning,['/Actuator/SmartTV/LivingRoom/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_3_1731075858460315000.log,ZH
1.731076505379174e+18,ali_qwen-max-0919,plan,24.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_24_1731076505379174000.log,ZH
1.731076443651967e+18,ali_qwen-max-0919,plan,10.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_10_1731076443651967000.log,ZH
1.731076973336142e+18,ali_qwen-max-0919,plan,16.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_16_1731076973336142000.log,ZH
1.731076396303375e+18,ali_qwen-max-0919,plan,25.0,0.9259,Warning Exists,"['/Actuator/CoffeeMachine/Kitchen/1', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_25_1731076396303375000.log,ZH
1.731077127503999e+18,ali_qwen-max-0919,plan,5.0,0.875,No Error & Warning,['/Actuator/Curtain/LivingRoom/1 || /Actuator/Curtain/Bedroom/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_5_1731077127503999000.log,ZH
1.731076702238472e+18,ali_qwen-max-0919,plan,14.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_14_1731076702238472000.log,ZH
1.731076862800064e+18,ali_qwen-max-0919,plan,17.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_17_1731076862800064000.log,ZH
1.731076910649316e+18,ali_qwen-max-0919,plan,22.0,0.0,No Error & Warning,"['/Actuator/Light/Bedroom/1 is turned on. || /Actuator/Light/Bedroom/2 is turned on.', '/Actuator/Curtain/Bedroom/1', '/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/MusicPlayer/Bedroom/1 || /Actuator/MusicPlayer/LivingRoom/1', 'Lock the door /Actuator/Door/LivingRoom/1.', '/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/2 is turned off.', '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off.', '/Actuator/SmartSocket/Kitchen/2 is turned off.', '/Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW', '/Actuator/Curtain/LivingRoom/1', '/Actuator/SmartTV/LivingRoom/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_22_1731076910649316000.log,ZH
1.731077301776179e+18,ali_qwen-max-0919,plan,4.0,0.875,Warning Exists,['Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW || Set /Actuator/Light/Bedroom/1 light brightness level to LOW || Set /Actuator/Light/Bedroom/2 light brightness level to LOW || Set /Actuator/Light/Kitchen/1 light brightness level to LOW || Set /Actuator/Light/Bathroom/1 light brightness level to LOW'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_4_1731077301776179000.log,ZH
1.731076273068732e+18,ali_qwen-max-0919,plan,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_15_1731076273068732000.log,ZH
1.731075928938319e+18,ali_qwen-max-0919,plan,7.0,0.05,No Error & Warning,"['/Actuator/MusicPlayer/LivingRoom/1 is turned on. || /Actuator/MusicPlayer/Bedroom/1 is turned on.', 'Lock the door /Actuator/Door/LivingRoom/1. || Lock the door /Actuator/Door/Bedroom/1. || Lock the door /Actuator/Door/Kitchen/1. || Lock the door /Actuator/Door/Bathroom/1. || Lock the door /Actuator/Door/Balcony/1.', '/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/2 is turned off.', '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off.', '/Actuator/SmartSocket/Kitchen/2 is turned off.', '/Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.', '/Actuator/Curtain/LivingRoom/1 || /Actuator/Curtain/Bedroom/1', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_7_1731075928938319000.log,ZH
1.731077082148671e+18,ali_qwen-max-0919,plan,26.0,0.9545,No Error & Warning,['/Actuator/CoffeeMachine/Kitchen/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_26_1731077082148671000.log,ZH
1.731076326435385e+18,ali_qwen-max-0919,plan,11.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_11_1731076326435385000.log,ZH
1.731077194330378e+18,ali_qwen-max-0919,plan,19.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_19_1731077194330378000.log,ZH
1.731076199663682e+18,ali_qwen-max-0919,plan,21.0,0.9615,No Error & Warning,['/Actuator/CoffeeMachine/Kitchen/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_21_1731076199663682000.log,ZH
1.731076011329945e+18,ali_qwen-max-0919,plan,6.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_6_1731076011329945000.log,ZH
1.731077257916674e+18,ali_qwen-max-0919,plan,1.0,0.7143,No Error & Warning,"['/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_1_1731077257916674000.log,ZH
1.731076125716894e+18,ali_qwen-max-0919,plan,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_9_1731076125716894000.log,ZH
1.731076756106731e+18,ali_qwen-max-0919,plan,13.0,0.48,No Error & Warning,"['/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.',   '/Actuator/Curtain/Bedroom/1',   '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off.', '/Actuator/SmartSocket/Kitchen/2 is turned off.', '/Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_13_1731076756106731000.log,ZH
1.73107606780659e+18,ali_qwen-max-0919,plan,2.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_2_1731076067806590000.log,ZH
1.73107662378311e+18,ali_qwen-max-0919,plan,20.0,0.875,No Error & Warning,[ 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_20_1731076623783110000.log,ZH
1.73107681236257e+18,ali_qwen-max-0919,plan,23.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_23_1731076812362570000.log,ZH
1.731076574000543e+18,ali_qwen-max-0919,plan,8.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_8_1731076574000543000.log,ZH
1.731077348057589e+18,ali_qwen-max-0919,plan,18.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/plans/ali_qwen-max-0919_plan_18_1731077348057589000.log,ZH
1.731453293397452e+18,ali_qwen-max-0919,remote_control,19.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_19_1731453293397452000.log,ZH
1.731453212293858e+18,ali_qwen-max-0919,remote_control,18.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_18_1731453212293858000.log,ZH
1.731452814058361e+18,ali_qwen-max-0919,remote_control,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_15_1731452814058361000.log,ZH
1.731453330674716e+18,ali_qwen-max-0919,remote_control,3.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_3_1731453330674716000.log,ZH
1.731453552576868e+18,ali_qwen-max-0919,remote_control,12.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_12_1731453552576868000.log,ZH
1.731453513822398e+18,ali_qwen-max-0919,remote_control,26.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_26_1731453513822398000.log,ZH
1.731453252439783e+18,ali_qwen-max-0919,remote_control,2.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_2_1731453252439783000.log,ZH
1.731453064531277e+18,ali_qwen-max-0919,remote_control,5.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_5_1731453064531277000.log,ZH
1.731452735868602e+18,ali_qwen-max-0919,remote_control,20.0,1.0,Warning Exists,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_20_1731452735868602000.log,ZH
1.73145312832974e+18,ali_qwen-max-0919,remote_control,1.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_1_1731453128329740000.log,ZH
1.731452642392585e+18,ali_qwen-max-0919,remote_control,10.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_10_1731452642392585000.log,ZH
1.731452975647077e+18,ali_qwen-max-0919,remote_control,11.0,0.5,No Error & Warning,['sleep and wake up modes cannot work(error) because the function cannot get sensor reading'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_11_1731452975647077000.log,ZH
1.731453713750748e+18,ali_qwen-max-0919,remote_control,9.0,0.5,No Error & Warning,['/Actuator/SmartTV/LivingRoom/1 is turned on.'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_9_1731453713750748000.log,ZH
1.731453014150333e+18,ali_qwen-max-0919,remote_control,4.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_4_1731453014150333000.log,ZH
